timestamp,f0_update_count,f1_announcement_count,f2_withdrawal_count,f3_avg_as_path_length,f4_median_as_path_length,f5_as_path_change_count
2025-02-25 22:28:06,5056,4922,134,4.478464039008533,4.0,1646
2025-02-25 22:28:12,4165,4051,111,4.368797827696865,4.0,1068
2025-02-25 22:28:18,8524,8437,86,4.375133341235036,4.0,3358
2025-02-25 22:28:24,4677,4555,120,4.353457738748628,4.0,2003
2025-02-25 22:28:30,10558,10457,100,4.818016639571579,5.0,4694
2025-02-25 22:28:36,8343,8305,36,6.346538229981938,5.0,3532
2025-02-25 22:28:42,4409,4276,132,4.2530402245088865,3.0,1130
2025-02-25 22:28:48,6374,6315,58,4.256215360253365,4.0,2272
2025-02-25 22:28:54,9823,9739,82,4.31645959544101,4.0,4093
2025-02-25 22:29:00,5612,5532,79,4.27584960231381,4.0,1479
2025-02-25 22:29:06,5500,5403,97,4.771238200999445,4.0,1690
2025-02-25 22:29:12,5994,5939,54,4.433743054386261,4.0,2456
2025-02-25 22:29:18,5334,5204,128,4.35684089162183,4.0,1668
2025-02-25 22:29:24,4853,4777,75,4.12853255181076,4.0,1803
2025-02-25 22:29:30,9273,9201,71,4.608086077600261,4.0,3572
2025-02-25 22:29:36,5911,5799,110,4.865666494223142,4.0,1910
2025-02-25 22:29:42,4790,4715,72,4.3274655355249205,4.0,1143
2025-02-25 22:29:48,4187,4085,101,4.325091799265606,4.0,953
2025-02-25 22:29:54,3499,3438,60,4.279522978475858,4.0,955
2025-02-25 22:30:00,8647,8467,178,4.45021849533483,4.0,1363
2025-02-25 22:30:06,5985,5881,104,4.360652950178541,4.0,1802
2025-02-25 22:30:12,4000,3932,67,4.264242115971515,4.0,1033
2025-02-25 22:30:18,5734,5598,133,4.220614505180421,4.0,2087
2025-02-25 22:30:24,7043,6962,79,3.9607871301350186,4.0,2208
2025-02-25 22:30:30,17622,17534,86,4.074940116345386,4.0,2539
2025-02-25 22:30:36,13684,13247,434,4.398354344379859,4.0,2763
2025-02-25 22:30:42,10027,9352,675,4.3715782720273735,4.0,2372
2025-02-25 22:30:48,11975,11560,412,4.38598615916955,4.0,2056
2025-02-25 22:30:54,13251,12973,278,4.249055731133893,4.0,1492
2025-02-25 22:31:00,7662,7557,105,4.216752679634776,4.0,2787
2025-02-25 22:31:06,6987,6803,182,4.499338527120388,4.0,2316
2025-02-25 22:31:12,4898,4823,75,4.682562720298569,4.0,1184
2025-02-25 22:31:18,5288,5222,66,4.1585599387207965,3.0,1821
2025-02-25 22:31:24,3627,3544,79,4.29599322799097,4.0,855
2025-02-25 22:31:30,4294,4222,71,4.342965419232591,4.0,1636
2025-02-25 22:31:36,4555,4485,69,4.328205128205128,4.0,1206
2025-02-25 22:31:42,6601,6555,45,4.411289092295958,4.0,1659
2025-02-25 22:31:48,8681,8559,121,4.457062740974413,4.0,4152
2025-02-25 22:31:54,6358,6309,46,4.08099540339198,4.0,1959
2025-02-25 22:32:00,10200,10085,114,4.549429846306396,4.0,3442
2025-02-25 22:32:06,6337,6196,141,4.587153001936733,4.0,1744
2025-02-25 22:32:12,5700,5588,111,4.46259842519685,4.0,1549
2025-02-25 22:32:18,5151,5027,123,4.488362840660433,4.0,1198
2025-02-25 22:32:24,3772,3653,119,4.216808102929099,4.0,856
2025-02-25 22:32:30,8951,8818,131,4.573145838058517,4.0,1346
2025-02-25 22:32:36,5118,5055,61,4.676360039564788,4.0,1020
2025-02-25 22:32:42,5405,5253,151,4.315438796877975,4.0,1625
2025-02-25 22:32:48,4950,4823,125,4.363259382127307,4.0,1049
2025-02-25 22:32:54,5175,5113,59,4.389790729513006,4.0,2857
2025-02-25 22:33:00,4201,4065,133,4.421648216482165,4.0,1192
2025-02-25 22:33:06,4825,4742,83,4.485870940531421,4.0,2005
2025-02-25 22:33:12,6977,6887,90,4.426455641062872,4.0,3165
2025-02-25 22:33:18,6980,6837,142,4.323972502559602,4.0,2255
2025-02-25 22:33:24,5159,5075,83,3.916453201970443,3.0,2081
2025-02-25 22:33:30,4741,4665,74,4.357556270096463,4.0,1788
2025-02-25 22:33:36,3770,3673,95,4.200925673836101,4.0,949
2025-02-25 22:33:42,5226,5077,146,4.274374630687414,4.0,1478
2025-02-25 22:33:48,3788,3714,71,4.092353257942919,4.0,1016
2025-02-25 22:33:54,7861,7677,182,4.064999348703921,4.0,1052
2025-02-25 22:34:00,4571,4447,123,4.259051045648752,4.0,1112
2025-02-25 22:34:06,5636,5501,133,4.588802035993456,4.0,1251
2025-02-25 22:34:12,6109,6020,89,4.560963455149501,4.0,1747
2025-02-25 22:34:18,4690,4613,76,4.182527639280295,3.0,1203
2025-02-25 22:34:24,5752,5523,228,4.732753938077132,4.0,1092
2025-02-25 22:34:30,4880,4787,92,4.344683517860873,4.0,1205
2025-02-25 22:34:36,5096,5031,65,4.411051480818923,4.0,1475
2025-02-25 22:34:42,5018,4972,44,4.530772325020113,4.0,1676
2025-02-25 22:34:48,8934,8882,51,4.105043909029498,4.0,2407
2025-02-25 22:34:54,6126,5991,133,4.128192288432649,3.0,1013
2025-02-25 22:35:00,5397,5319,76,4.166196653506298,4.0,2212
2025-02-25 22:35:06,4273,4200,71,4.168095238095238,4.0,1184
2025-02-25 22:35:12,5168,5075,91,4.63192118226601,4.0,1585
2025-02-25 22:35:18,5088,4909,179,4.501120391118354,4.0,1194
2025-02-25 22:35:24,3985,3940,44,4.293147208121828,4.0,991
2025-02-25 22:35:30,7519,7308,211,4.74575807334428,4.0,2678
2025-02-25 22:35:36,4657,4538,119,4.397972675187307,4.0,1823
2025-02-25 22:35:42,6314,6089,223,4.44572179339793,4.0,1779
2025-02-25 22:35:48,6659,6572,86,4.271758977480219,4.0,2886
2025-02-25 22:35:54,3139,3078,59,4.110461338531514,3.5,736
2025-02-25 22:36:00,6643,6530,110,4.271362940275651,4.0,2083
2025-02-25 22:36:06,4741,4627,112,4.199481305381457,4.0,1009
2025-02-25 22:36:12,4904,4744,157,4.3612984822934235,4.0,1130
2025-02-25 22:36:18,7858,7745,112,4.285603615235636,4.0,2217
2025-02-25 22:36:24,7239,7151,88,3.949517549993008,4.0,1992
2025-02-25 22:36:30,6306,6240,65,4.022275641025641,4.0,2416
2025-02-25 22:36:36,5555,5381,174,4.382456792417766,4.0,1985
2025-02-25 22:36:42,4708,4638,68,4.2464424320827945,4.0,1027
2025-02-25 22:36:48,7489,7343,144,4.3947977665804165,4.0,2352
2025-02-25 22:36:54,6826,6687,137,4.4466876028114255,4.0,870
2025-02-25 22:37:00,7302,7166,133,4.235138152386268,4.0,1356
2025-02-25 22:37:06,3472,3391,80,4.298731937481569,4.0,1027
2025-02-25 22:37:12,5718,5573,143,4.580477301274,4.0,2012
2025-02-25 22:37:18,7460,7261,198,4.633934719735573,4.0,2168
2025-02-25 22:37:24,4762,4685,76,4.482177161152615,4.0,1732
2025-02-25 22:37:30,6121,5997,123,4.232449558112389,4.0,1973
