f0_feature,timestamp,f0_value,f1_feature,f1_value,f2_feature,f2_value
update_count,2005-05-26 16:58:00,754,announcement_count,706,withdrawal_count,22
update_count,2005-05-26 16:59:00,941,announcement_count,882,withdrawal_count,11
update_count,2005-05-26 17:00:00,1222,announcement_count,1123,withdrawal_count,71
update_count,2005-05-26 17:01:00,768,announcement_count,692,withdrawal_count,30
update_count,2005-05-26 17:02:00,951,announcement_count,895,withdrawal_count,27
update_count,2005-05-26 17:03:00,1570,announcement_count,1491,withdrawal_count,31
update_count,2005-05-26 17:04:00,2823,announcement_count,2488,withdrawal_count,307
update_count,2005-05-26 17:05:00,1123,announcement_count,898,withdrawal_count,189
update_count,2005-05-26 17:06:00,580,announcement_count,502,withdrawal_count,40
update_count,2005-05-26 17:07:00,3809,announcement_count,3707,withdrawal_count,74
update_count,2005-05-26 17:08:00,9123,announcement_count,9046,withdrawal_count,33
update_count,2005-05-26 17:09:00,1467,announcement_count,1410,withdrawal_count,26
update_count,2005-05-26 17:10:00,1736,announcement_count,1639,withdrawal_count,51
update_count,2005-05-26 17:11:00,3088,announcement_count,2974,withdrawal_count,85
update_count,2005-05-26 17:12:00,1007,announcement_count,926,withdrawal_count,37
update_count,2005-05-26 17:13:00,2334,announcement_count,2273,withdrawal_count,33
update_count,2005-05-26 17:14:00,2389,announcement_count,2241,withdrawal_count,106
update_count,2005-05-26 17:15:00,1801,announcement_count,1454,withdrawal_count,315
update_count,2005-05-26 17:16:00,1729,announcement_count,1433,withdrawal_count,252
update_count,2005-05-26 17:17:00,833,announcement_count,727,withdrawal_count,78
update_count,2005-05-26 17:18:00,951,announcement_count,731,withdrawal_count,172
update_count,2005-05-26 17:19:00,961,announcement_count,899,withdrawal_count,33
update_count,2005-05-26 17:20:00,807,announcement_count,730,withdrawal_count,35
update_count,2005-05-26 17:21:00,946,announcement_count,900,withdrawal_count,14
update_count,2005-05-26 17:22:00,1482,announcement_count,1376,withdrawal_count,64
update_count,2005-05-26 17:23:00,1493,announcement_count,1389,withdrawal_count,78
update_count,2005-05-26 17:24:00,835,announcement_count,746,withdrawal_count,39
update_count,2005-05-26 17:25:00,823,announcement_count,762,withdrawal_count,32
update_count,2005-05-26 17:26:00,870,announcement_count,770,withdrawal_count,60
update_count,2005-05-26 17:27:00,720,announcement_count,650,withdrawal_count,34
update_count,2005-05-26 17:28:00,1616,announcement_count,1327,withdrawal_count,247
update_count,2005-05-26 17:29:00,1538,announcement_count,1399,withdrawal_count,113
update_count,2005-05-26 17:30:00,1708,announcement_count,1597,withdrawal_count,63
update_count,2005-05-26 17:31:00,1659,announcement_count,1475,withdrawal_count,158
update_count,2005-05-26 17:32:00,1362,announcement_count,1069,withdrawal_count,243
update_count,2005-05-26 17:33:00,705,announcement_count,602,withdrawal_count,79
update_count,2005-05-26 17:34:00,1351,announcement_count,1249,withdrawal_count,56
update_count,2005-05-26 17:35:00,2346,announcement_count,2294,withdrawal_count,20
update_count,2005-05-26 17:36:00,1181,announcement_count,995,withdrawal_count,148
update_count,2005-05-26 17:37:00,640,announcement_count,546,withdrawal_count,53
update_count,2005-05-26 17:38:00,805,announcement_count,672,withdrawal_count,93
update_count,2005-05-26 17:39:00,1248,announcement_count,1201,withdrawal_count,17
update_count,2005-05-26 17:40:00,941,announcement_count,869,withdrawal_count,30
update_count,2005-05-26 17:41:00,1000,announcement_count,884,withdrawal_count,84
update_count,2005-05-26 17:42:00,646,announcement_count,565,withdrawal_count,37
update_count,2005-05-26 17:43:00,2988,announcement_count,2913,withdrawal_count,46
update_count,2005-05-26 17:44:00,5344,announcement_count,5173,withdrawal_count,123
update_count,2005-05-26 17:45:00,2689,announcement_count,2512,withdrawal_count,147
update_count,2005-05-26 17:46:00,1030,announcement_count,912,withdrawal_count,89
update_count,2005-05-26 17:47:00,915,announcement_count,835,withdrawal_count,39
update_count,2005-05-26 17:48:00,752,announcement_count,672,withdrawal_count,49
update_count,2005-05-26 17:49:00,1154,announcement_count,934,withdrawal_count,176
update_count,2005-05-26 17:50:00,2790,announcement_count,2701,withdrawal_count,59
update_count,2005-05-26 17:51:00,2548,announcement_count,2395,withdrawal_count,107
update_count,2005-05-26 17:52:00,1430,announcement_count,1355,withdrawal_count,46
update_count,2005-05-26 17:53:00,330,announcement_count,262,withdrawal_count,22
update_count,2005-05-26 17:54:00,3751,announcement_count,3679,withdrawal_count,43
update_count,2005-05-26 17:55:00,1232,announcement_count,1173,withdrawal_count,14
update_count,2005-05-26 17:56:00,881,announcement_count,732,withdrawal_count,121
update_count,2005-05-26 17:57:00,1349,announcement_count,1277,withdrawal_count,25
update_count,2005-05-26 17:58:00,1018,announcement_count,941,withdrawal_count,47
update_count,2005-05-26 17:59:00,735,announcement_count,645,withdrawal_count,43
update_count,2005-05-26 18:00:00,1331,announcement_count,1131,withdrawal_count,173
update_count,2005-05-26 18:01:00,902,announcement_count,832,withdrawal_count,23
update_count,2005-05-26 18:02:00,1010,announcement_count,962,withdrawal_count,19
update_count,2005-05-26 18:03:00,1047,announcement_count,885,withdrawal_count,117
update_count,2005-05-26 18:04:00,1402,announcement_count,1328,withdrawal_count,47
update_count,2005-05-26 18:05:00,1423,announcement_count,1351,withdrawal_count,25
update_count,2005-05-26 18:06:00,1104,announcement_count,1002,withdrawal_count,75
update_count,2005-05-26 18:07:00,609,announcement_count,519,withdrawal_count,42
update_count,2005-05-26 18:08:00,769,announcement_count,722,withdrawal_count,20
update_count,2005-05-26 18:09:00,674,announcement_count,602,withdrawal_count,20
update_count,2005-05-26 18:10:00,834,announcement_count,727,withdrawal_count,84
update_count,2005-05-26 18:11:00,796,announcement_count,691,withdrawal_count,62
update_count,2005-05-26 18:12:00,1070,announcement_count,1007,withdrawal_count,32
update_count,2005-05-26 18:13:00,1045,announcement_count,965,withdrawal_count,35
update_count,2005-05-26 18:14:00,720,announcement_count,595,withdrawal_count,93
update_count,2005-05-26 18:15:00,579,announcement_count,495,withdrawal_count,37
update_count,2005-05-26 18:16:00,562,announcement_count,525,withdrawal_count,12
update_count,2005-05-26 18:17:00,923,announcement_count,842,withdrawal_count,34
update_count,2005-05-26 18:18:00,1023,announcement_count,945,withdrawal_count,49
update_count,2005-05-26 18:19:00,680,announcement_count,608,withdrawal_count,29
update_count,2005-05-26 18:20:00,637,announcement_count,596,withdrawal_count,10
update_count,2005-05-26 18:21:00,609,announcement_count,533,withdrawal_count,31
update_count,2005-05-26 18:22:00,1064,announcement_count,954,withdrawal_count,84
update_count,2005-05-26 18:23:00,659,announcement_count,592,withdrawal_count,18
update_count,2005-05-26 18:24:00,502,announcement_count,469,withdrawal_count,9
update_count,2005-05-26 18:25:00,558,announcement_count,488,withdrawal_count,20
update_count,2005-05-26 18:26:00,961,announcement_count,900,withdrawal_count,35
update_count,2005-05-26 18:27:00,712,announcement_count,606,withdrawal_count,63
update_count,2005-05-26 18:28:00,724,announcement_count,669,withdrawal_count,25
update_count,2005-05-26 18:29:00,511,announcement_count,452,withdrawal_count,29
update_count,2005-05-26 18:30:00,750,announcement_count,669,withdrawal_count,33
update_count,2005-05-26 18:31:00,777,announcement_count,682,withdrawal_count,68
update_count,2005-05-26 18:32:00,647,announcement_count,564,withdrawal_count,31
update_count,2005-05-26 18:33:00,1418,announcement_count,1354,withdrawal_count,38
update_count,2005-05-26 18:34:00,861,announcement_count,796,withdrawal_count,25
update_count,2005-05-26 18:35:00,863,announcement_count,759,withdrawal_count,68
update_count,2005-05-26 18:36:00,1276,announcement_count,1179,withdrawal_count,57
update_count,2005-05-26 18:37:00,1629,announcement_count,1447,withdrawal_count,156
update_count,2005-05-26 18:38:00,1630,announcement_count,1513,withdrawal_count,67
update_count,2005-05-26 18:39:00,1527,announcement_count,1236,withdrawal_count,265
update_count,2005-05-26 18:40:00,1182,announcement_count,1032,withdrawal_count,106
update_count,2005-05-26 18:41:00,771,announcement_count,700,withdrawal_count,39
update_count,2005-05-26 18:42:00,1322,announcement_count,1169,withdrawal_count,109
update_count,2005-05-26 18:43:00,858,announcement_count,725,withdrawal_count,105
update_count,2005-05-26 18:44:00,637,announcement_count,572,withdrawal_count,18
update_count,2005-05-26 18:45:00,638,announcement_count,555,withdrawal_count,53
update_count,2005-05-26 18:46:00,1382,announcement_count,1299,withdrawal_count,41
update_count,2005-05-26 18:47:00,1893,announcement_count,1800,withdrawal_count,63
update_count,2005-05-26 18:48:00,1161,announcement_count,1064,withdrawal_count,49
update_count,2005-05-26 18:49:00,1240,announcement_count,1186,withdrawal_count,26
update_count,2005-05-26 18:50:00,957,announcement_count,897,withdrawal_count,20
update_count,2005-05-26 18:51:00,1298,announcement_count,1258,withdrawal_count,6
update_count,2005-05-26 18:52:00,938,announcement_count,721,withdrawal_count,175
update_count,2005-05-26 18:53:00,805,announcement_count,759,withdrawal_count,15
update_count,2005-05-26 18:54:00,571,announcement_count,504,withdrawal_count,25
update_count,2005-05-26 18:55:00,1570,announcement_count,1432,withdrawal_count,104
update_count,2005-05-26 18:56:00,773,announcement_count,654,withdrawal_count,79
update_count,2005-05-26 18:57:00,577,announcement_count,532,withdrawal_count,10
update_count,2005-05-26 18:58:00,737,announcement_count,682,withdrawal_count,13
update_count,2005-05-26 18:59:00,551,announcement_count,486,withdrawal_count,35
update_count,2005-05-26 19:00:00,688,announcement_count,607,withdrawal_count,37
update_count,2005-05-26 19:01:00,700,announcement_count,614,withdrawal_count,56
update_count,2005-05-26 19:02:00,884,announcement_count,809,withdrawal_count,33
update_count,2005-05-26 19:03:00,702,announcement_count,508,withdrawal_count,162
update_count,2005-05-26 19:04:00,749,announcement_count,682,withdrawal_count,23
update_count,2005-05-26 19:05:00,738,announcement_count,697,withdrawal_count,11
update_count,2005-05-26 19:06:00,1177,announcement_count,1066,withdrawal_count,67
update_count,2005-05-26 19:07:00,1137,announcement_count,1054,withdrawal_count,53
update_count,2005-05-26 19:08:00,1138,announcement_count,1067,withdrawal_count,35
update_count,2005-05-26 19:09:00,920,announcement_count,866,withdrawal_count,14
update_count,2005-05-26 19:10:00,494,announcement_count,465,withdrawal_count,4
update_count,2005-05-26 19:11:00,687,announcement_count,601,withdrawal_count,36
update_count,2005-05-26 19:12:00,970,announcement_count,912,withdrawal_count,34
update_count,2005-05-26 19:13:00,939,announcement_count,857,withdrawal_count,32
update_count,2005-05-26 19:14:00,732,announcement_count,649,withdrawal_count,55
update_count,2005-05-26 19:15:00,2656,announcement_count,2174,withdrawal_count,440
update_count,2005-05-26 19:16:00,2449,announcement_count,2354,withdrawal_count,61
update_count,2005-05-26 19:17:00,1499,announcement_count,1424,withdrawal_count,31
update_count,2005-05-26 19:18:00,622,announcement_count,558,withdrawal_count,42
update_count,2005-05-26 19:19:00,612,announcement_count,535,withdrawal_count,26
update_count,2005-05-26 19:20:00,865,announcement_count,818,withdrawal_count,21
update_count,2005-05-26 19:21:00,922,announcement_count,846,withdrawal_count,28
update_count,2005-05-26 19:22:00,765,announcement_count,659,withdrawal_count,82
update_count,2005-05-26 19:23:00,806,announcement_count,701,withdrawal_count,57
update_count,2005-05-26 19:24:00,726,announcement_count,668,withdrawal_count,28
update_count,2005-05-26 19:25:00,1044,announcement_count,949,withdrawal_count,49
update_count,2005-05-26 19:26:00,4636,announcement_count,4547,withdrawal_count,63
update_count,2005-05-26 19:27:00,1103,announcement_count,1001,withdrawal_count,58
update_count,2005-05-26 19:28:00,721,announcement_count,626,withdrawal_count,66
update_count,2005-05-26 19:29:00,279,announcement_count,210,withdrawal_count,21
update_count,2005-05-26 19:30:00,545,announcement_count,470,withdrawal_count,53
update_count,2005-05-26 19:31:00,519,announcement_count,452,withdrawal_count,15
update_count,2005-05-26 19:32:00,639,announcement_count,576,withdrawal_count,41
update_count,2005-05-26 19:33:00,1130,announcement_count,1015,withdrawal_count,68
update_count,2005-05-26 19:34:00,576,announcement_count,529,withdrawal_count,17
update_count,2005-05-26 19:35:00,542,announcement_count,489,withdrawal_count,5
update_count,2005-05-26 19:36:00,749,announcement_count,685,withdrawal_count,38
update_count,2005-05-26 19:37:00,791,announcement_count,692,withdrawal_count,53
update_count,2005-05-26 19:38:00,560,announcement_count,509,withdrawal_count,25
update_count,2005-05-26 19:39:00,817,announcement_count,746,withdrawal_count,23
update_count,2005-05-26 19:40:00,535,announcement_count,484,withdrawal_count,26
update_count,2005-05-26 19:41:00,594,announcement_count,503,withdrawal_count,38
update_count,2005-05-26 19:42:00,868,announcement_count,820,withdrawal_count,20
update_count,2005-05-26 19:43:00,685,announcement_count,610,withdrawal_count,31
update_count,2005-05-26 19:44:00,659,announcement_count,592,withdrawal_count,37
update_count,2005-05-26 19:45:00,595,announcement_count,518,withdrawal_count,33
update_count,2005-05-26 19:46:00,452,announcement_count,401,withdrawal_count,27
update_count,2005-05-26 19:47:00,668,announcement_count,578,withdrawal_count,36
update_count,2005-05-26 19:48:00,1102,announcement_count,956,withdrawal_count,126
update_count,2005-05-26 19:49:00,670,announcement_count,512,withdrawal_count,116
update_count,2005-05-26 19:50:00,645,announcement_count,590,withdrawal_count,19
update_count,2005-05-26 19:51:00,638,announcement_count,584,withdrawal_count,21
update_count,2005-05-26 19:52:00,609,announcement_count,446,withdrawal_count,119
update_count,2005-05-26 19:53:00,519,announcement_count,472,withdrawal_count,17
update_count,2005-05-26 19:54:00,568,announcement_count,479,withdrawal_count,49
update_count,2005-05-26 19:55:00,966,announcement_count,915,withdrawal_count,17
update_count,2005-05-26 19:56:00,647,announcement_count,575,withdrawal_count,30
update_count,2005-05-26 19:57:00,575,announcement_count,523,withdrawal_count,20
update_count,2005-05-26 19:58:00,821,announcement_count,770,withdrawal_count,15
update_count,2005-05-26 19:59:00,664,announcement_count,573,withdrawal_count,52
update_count,2005-05-26 20:00:00,770,announcement_count,622,withdrawal_count,108
update_count,2005-05-26 20:01:00,957,announcement_count,904,withdrawal_count,23
update_count,2005-05-26 20:02:00,963,announcement_count,892,withdrawal_count,22
update_count,2005-05-26 20:03:00,982,announcement_count,911,withdrawal_count,45
